시도명,시군구명,지역구분,업종명,이용자 구분,연령대,성별,연월,이용자수,이용횟수,이용금액,연도
제주도,서귀포시,도심,소매,내국인관광객,40대,여,2018-01,2276,2902,124947257,2018
제주도,서귀포시,도심,소매,내국인관광객,40대,남,2018-01,2460,3173,139937642,2018
제주도,서귀포시,도심,소매,내국인관광객,30대,여,2018-01,2337,3065,106491070,2018
제주도,서귀포시,도심,소매,내국인관광객,30대,남,2018-01,2067,2740,97933772,2018
제주도,서귀포시,도심,소매,내국인관광객,20대미만,여,2018-01,58,72,1460620,2018
제주도,서귀포시,도심,소매,내국인관광객,20대미만,남,2018-01,45,50,1184600,2018
제주도,서귀포시,도심,소매,내국인관광객,20대,여,2018-01,2477,3262,76630342,2018
제주도,서귀포시,도심,소매,내국인관광객,20대,남,2018-01,1517,1931,51805640,2018
제주도,서귀포시,도심,문화/레져,제주도민,60대이상,여,2018-01,200,244,10257706,2018
제주도,서귀포시,도심,문화/레져,제주도민,60대이상,남,2018-01,489,730,39257760,2018
제주도,서귀포시,도심,문화/레져,제주도민,50대,여,2018-01,555,745,31605926,2018
제주도,서귀포시,도심,문화/레져,제주도민,50대,남,2018-01,1041,1458,79159650,2018
제주도,서귀포시,도심,문화/레져,제주도민,40대,여,2018-01,1157,1532,47959247,2018
제주도,서귀포시,도심,문화/레져,제주도민,40대,남,2018-01,1131,1494,60027585,2018
제주도,서귀포시,도심,문화/레져,제주도민,30대,여,2018-01,730,930,23766622,2018
제주도,서귀포시,도심,문화/레져,제주도민,30대,남,2018-01,569,784,21768910,2018
제주도,서귀포시,도심,문화/레져,제주도민,20대미만,여,2018-01,69,77,1079900,2018
제주도,서귀포시,도심,문화/레져,제주도민,20대미만,남,2018-01,67,102,1193700,2018
제주도,서귀포시,도심,문화/레져,제주도민,20대,여,2018-01,527,654,13550920,2018
제주도,서귀포시,도심,문화/레져,제주도민,20대,남,2018-01,492,675,12479650,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,여,2018-01,167,198,7670170,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,남,2018-01,385,544,36872820,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,50대,여,2018-01,439,532,23239216,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,50대,남,2018-01,890,1101,63021890,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,40대,여,2018-01,773,925,32627145,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,40대,남,2018-01,982,1196,51023567,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,30대,여,2018-01,552,629,15420475,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,30대,남,2018-01,578,704,22374170,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,20대미만,여,2018-01,19,21,432600,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,20대미만,남,2018-01,36,56,659000,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,20대,여,2018-01,486,568,10478630,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,20대,남,2018-01,648,767,16466020,2018
제주도,서귀포시,도심,교통,제주도민,60대이상,여,2018-01,1017,1511,106846916,2018
제주도,서귀포시,도심,교통,제주도민,60대이상,남,2018-01,3249,5313,365114821,2018
제주도,서귀포시,도심,교통,제주도민,50대,여,2018-01,1700,2603,160099468,2018
제주도,서귀포시,도심,교통,제주도민,50대,남,2018-01,2956,4955,324180499,2018
제주도,서귀포시,도심,교통,제주도민,40대,여,2018-01,1724,2558,135840830,2018
제주도,서귀포시,도심,교통,제주도민,40대,남,2018-01,2965,4932,291784379,2018
제주도,서귀포시,도심,교통,제주도민,30대,여,2018-01,1189,1682,74799176,2018
제주도,서귀포시,도심,교통,제주도민,30대,남,2018-01,1750,2658,129029517,2018
제주도,서귀포시,도심,교통,제주도민,20대미만,여,2018-01,4,4,163000,2018
제주도,서귀포시,도심,교통,제주도민,20대미만,남,2018-01,4,4,130000,2018
제주도,서귀포시,도심,교통,제주도민,20대,여,2018-01,317,419,17081729,2018
제주도,서귀포시,도심,교통,제주도민,20대,남,2018-01,540,779,29162955,2018
제주도,서귀포시,도심,교통,내국인관광객,60대이상,여,2018-01,245,286,15048310,2018
제주도,서귀포시,도심,교통,내국인관광객,60대이상,남,2018-01,648,814,44488865,2018
제주도,서귀포시,도심,교통,내국인관광객,50대,여,2018-01,742,841,41380803,2018
제주도,서귀포시,도심,교통,내국인관광객,50대,남,2018-01,1414,1702,87551991,2018
제주도,서귀포시,도심,교통,내국인관광객,40대,여,2018-01,1018,1145,48778900,2018
제주도,서귀포시,도심,교통,내국인관광객,40대,남,2018-01,1838,2185,97005797,2018
제주도,서귀포시,도심,교통,내국인관광객,30대,여,2018-01,960,1058,36417569,2018
제주도,서귀포시,도심,교통,내국인관광객,30대,남,2018-01,1442,1691,70364681,2018
제주도,서귀포시,도심,교통,내국인관광객,20대미만,여,2018-01,6,6,177975,2018
제주도,서귀포시,도심,교통,내국인관광객,20대미만,남,2018-01,1,1,20000,2018
제주도,서귀포시,도심,교통,내국인관광객,20대,여,2018-01,602,634,19857600,2018
제주도,서귀포시,도심,교통,내국인관광객,20대,남,2018-01,692,756,29157095,2018
제주도,제주시,읍면,유흥,제주도민,60대이상,여,2017-12,21,32,4267900,2017
제주도,제주시,읍면,유흥,제주도민,60대이상,남,2017-12,151,227,40495500,2017
제주도,제주시,읍면,유흥,제주도민,50대,여,2017-12,48,60,5602600,2017
제주도,제주시,읍면,유흥,제주도민,50대,남,2017-12,266,494,85926300,2017
제주도,제주시,읍면,유흥,제주도민,40대,여,2017-12,55,69,7342200,2017
제주도,제주시,읍면,유흥,제주도민,40대,남,2017-12,257,414,69871600,2017
제주도,제주시,읍면,유흥,제주도민,30대,여,2017-12,45,63,6409900,2017
제주도,제주시,읍면,유흥,제주도민,30대,남,2017-12,111,189,31351800,2017
제주도,제주시,읍면,유흥,제주도민,20대미만,남,2017-12,2,2,130000,2017
제주도,제주시,읍면,유흥,제주도민,20대,여,2017-12,30,34,1064200,2017
제주도,제주시,읍면,유흥,제주도민,20대,남,2017-12,44,61,5831400,2017
제주도,제주시,읍면,유흥,내국인관광객,60대이상,여,2017-12,19,26,3100000,2017
제주도,제주시,읍면,유흥,내국인관광객,60대이상,남,2017-12,54,79,11348000,2017
제주도,제주시,읍면,유흥,내국인관광객,50대,여,2017-12,33,37,4559500,2017
제주도,제주시,읍면,유흥,내국인관광객,50대,남,2017-12,130,208,36918500,2017
제주도,제주시,읍면,유흥,내국인관광객,40대,여,2017-12,47,61,4760100,2017
제주도,제주시,읍면,유흥,내국인관광객,40대,남,2017-12,133,197,30566400,2017
제주도,제주시,읍면,유흥,내국인관광객,30대,여,2017-12,141,147,6449600,2017
제주도,제주시,읍면,유흥,내국인관광객,30대,남,2017-12,141,164,11830800,2017
제주도,제주시,읍면,유흥,내국인관광객,20대미만,남,2017-12,1,1,200000,2017
제주도,제주시,읍면,유흥,내국인관광객,20대,여,2017-12,112,119,2795500,2017
제주도,제주시,읍면,유흥,내국인관광객,20대,남,2017-12,59,65,2123700,2017
제주도,제주시,읍면,식음료,제주도민,60대이상,여,2017-12,1196,2079,75406865,2017
제주도,제주시,읍면,식음료,제주도민,60대이상,남,2017-12,2762,5886,241400881,2017
제주도,제주시,읍면,식음료,제주도민,50대,여,2017-12,2530,4612,144984898,2017
제주도,제주시,읍면,식음료,제주도민,50대,남,2017-12,4437,10059,354163916,2017
제주도,제주시,읍면,식음료,제주도민,40대,여,2017-12,3214,6892,184250196,2017
제주도,제주시,읍면,식음료,제주도민,40대,남,2017-12,4780,10524,334544906,2017
제주도,제주시,읍면,식음료,제주도민,30대,여,2017-12,2832,5400,130871500,2017
제주도,제주시,읍면,식음료,제주도민,30대,남,2017-12,3327,6822,183019444,2017
제주도,제주시,읍면,식음료,제주도민,20대미만,여,2017-12,36,70,1231475,2017
제주도,제주시,읍면,식음료,제주도민,20대미만,남,2017-12,52,103,1854700,2017
제주도,제주시,읍면,식음료,제주도민,20대,여,2017-12,1872,3003,63339552,2017
제주도,제주시,읍면,식음료,제주도민,20대,남,2017-12,1519,2554,58744640,2017
제주도,제주시,읍면,식음료,내국인관광객,60대이상,여,2017-12,1387,2093,77887570,2017
제주도,제주시,읍면,식음료,내국인관광객,60대이상,남,2017-12,2586,4072,167030353,2017
제주도,제주시,읍면,식음료,내국인관광객,50대,여,2017-12,3971,5718,194306455,2017
제주도,제주시,읍면,식음료,내국인관광객,50대,남,2017-12,5633,8989,326242720,2017
제주도,제주시,읍면,식음료,내국인관광객,40대,여,2017-12,5760,8554,268181280,2017
제주도,제주시,읍면,식음료,내국인관광객,40대,남,2017-12,6884,10915,371991443,2017
제주도,제주시,읍면,식음료,내국인관광객,30대,여,2017-12,10275,15779,397517616,2017
제주도,제주시,읍면,식음료,내국인관광객,30대,남,2017-12,10001,15081,407472644,2017
제주도,제주시,읍면,식음료,내국인관광객,20대미만,여,2017-12,38,57,1022800,2017
제주도,제주시,읍면,식음료,내국인관광객,20대미만,남,2017-12,33,43,953100,2017
제주도,제주시,읍면,식음료,내국인관광객,20대,여,2017-12,10128,15413,331767895,2017
제주도,제주시,읍면,식음료,내국인관광객,20대,남,2017-12,5419,7758,183514537,2017
제주도,제주시,읍면,숙박,제주도민,60대이상,여,2017-12,31,46,18189000,2017
제주도,제주시,읍면,숙박,제주도민,60대이상,남,2017-12,47,72,6814100,2017
제주도,제주시,읍면,숙박,제주도민,50대,여,2017-12,71,118,7696740,2017
제주도,제주시,읍면,숙박,제주도민,50대,남,2017-12,121,164,10462600,2017
제주도,제주시,읍면,숙박,제주도민,40대,여,2017-12,133,168,8124470,2017
제주도,제주시,읍면,숙박,제주도민,40대,남,2017-12,181,250,16015920,2017
제주도,제주시,읍면,숙박,제주도민,30대,여,2017-12,88,117,4563605,2017
제주도,제주시,읍면,숙박,제주도민,30대,남,2017-12,143,217,8777410,2017
제주도,제주시,읍면,숙박,제주도민,20대미만,여,2017-12,1,1,7000,2017
제주도,제주시,읍면,숙박,제주도민,20대미만,남,2017-12,1,2,40000,2017
제주도,제주시,읍면,숙박,제주도민,20대,여,2017-12,67,94,3091800,2017
제주도,제주시,읍면,숙박,제주도민,20대,남,2017-12,93,123,4622620,2017
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,2017-12,119,161,20478760,2017
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,2017-12,255,367,48041880,2017
제주도,제주시,읍면,숙박,내국인관광객,50대,여,2017-12,320,419,44486140,2017
제주도,제주시,읍면,숙박,내국인관광객,50대,남,2017-12,558,811,85488060,2017
제주도,제주시,읍면,숙박,내국인관광객,40대,여,2017-12,528,714,67867725,2017
제주도,제주시,읍면,숙박,내국인관광객,40대,남,2017-12,682,993,86817325,2017
제주도,제주시,읍면,숙박,내국인관광객,30대,여,2017-12,613,788,71104153,2017
제주도,제주시,읍면,숙박,내국인관광객,30대,남,2017-12,590,784,59241992,2017
제주도,제주시,읍면,숙박,내국인관광객,20대미만,여,2017-12,2,3,144200,2017
제주도,제주시,읍면,숙박,내국인관광객,20대,여,2017-12,378,419,24630688,2017
제주도,제주시,읍면,숙박,내국인관광객,20대,남,2017-12,225,261,15383112,2017
제주도,제주시,읍면,쇼핑,제주도민,60대이상,여,2017-12,1535,4940,193951523,2017
제주도,제주시,읍면,쇼핑,제주도민,60대이상,남,2017-12,2758,8797,330408786,2017
제주도,제주시,읍면,쇼핑,제주도민,50대,여,2017-12,2698,9336,324814503,2017
제주도,제주시,읍면,쇼핑,제주도민,50대,남,2017-12,4549,15261,340630974,2017
제주도,제주시,읍면,쇼핑,제주도민,40대,여,2017-12,3428,12139,297055674,2017
제주도,제주시,읍면,쇼핑,제주도민,40대,남,2017-12,5872,20479,370107535,2017
제주도,제주시,읍면,쇼핑,제주도민,30대,여,2017-12,2549,8104,158636913,2017
제주도,제주시,읍면,쇼핑,제주도민,30대,남,2017-12,4394,15109,206736265,2017
제주도,제주시,읍면,쇼핑,제주도민,20대미만,여,2017-12,89,285,1541910,2017
제주도,제주시,읍면,쇼핑,제주도민,20대미만,남,2017-12,127,482,1987950,2017
제주도,제주시,읍면,쇼핑,제주도민,20대,여,2017-12,1483,4428,40778630,2017
제주도,제주시,읍면,쇼핑,제주도민,20대,남,2017-12,2220,7238,63661890,2017
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,여,2017-12,863,1985,49286120,2017
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,남,2017-12,1460,3418,80703470,2017
제주도,제주시,읍면,쇼핑,내국인관광객,50대,여,2017-12,1764,3648,81517560,2017
제주도,제주시,읍면,쇼핑,내국인관광객,50대,남,2017-12,3326,7965,145362070,2017
제주도,제주시,읍면,쇼핑,내국인관광객,40대,여,2017-12,2644,5058,98430626,2017
제주도,제주시,읍면,쇼핑,내국인관광객,40대,남,2017-12,4685,11198,186700032,2017
제주도,제주시,읍면,쇼핑,내국인관광객,30대,여,2017-12,4001,6851,106718560,2017
제주도,제주시,읍면,쇼핑,내국인관광객,30대,남,2017-12,5439,10904,148452170,2017
제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,여,2017-12,30,53,406810,2017
제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,남,2017-12,34,65,482190,2017
제주도,제주시,읍면,쇼핑,내국인관광객,20대,여,2017-12,3863,6366,65387440,2017
제주도,제주시,읍면,쇼핑,내국인관광객,20대,남,2017-12,3363,6309,65391160,2017
제주도,제주시,읍면,소매,제주도민,60대이상,여,2017-12,373,532,57177490,2017
제주도,제주시,읍면,소매,제주도민,60대이상,남,2017-12,487,704,52845038,2017
제주도,제주시,읍면,소매,제주도민,50대,여,2017-12,598,823,70201399,2017
제주도,제주시,읍면,소매,제주도민,50대,남,2017-12,789,1189,64505668,2017
제주도,제주시,읍면,소매,제주도민,40대,여,2017-12,676,950,43306252,2017
제주도,제주시,읍면,소매,제주도민,40대,남,2017-12,872,1385,69138212,2017
제주도,제주시,읍면,소매,제주도민,30대,여,2017-12,522,750,21377870,2017
제주도,제주시,읍면,소매,제주도민,30대,남,2017-12,591,840,22885910,2017
제주도,제주시,읍면,소매,제주도민,20대미만,여,2017-12,6,15,64540,2017
제주도,제주시,읍면,소매,제주도민,20대미만,남,2017-12,11,12,111700,2017
제주도,제주시,읍면,소매,제주도민,20대,여,2017-12,241,355,8237800,2017
제주도,제주시,읍면,소매,제주도민,20대,남,2017-12,243,337,6468830,2017
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,2017-12,374,462,29715311,2017
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,2017-12,484,585,34687818,2017
제주도,제주시,읍면,소매,내국인관광객,50대,여,2017-12,786,955,47062898,2017
제주도,제주시,읍면,소매,내국인관광객,50대,남,2017-12,988,1215,55822538,2017
제주도,제주시,읍면,소매,내국인관광객,40대,여,2017-12,924,1143,39181310,2017
제주도,제주시,읍면,소매,내국인관광객,40대,남,2017-12,1008,1294,47488755,2017
제주도,제주시,읍면,소매,내국인관광객,30대,여,2017-12,1376,1633,44922880,2017
제주도,제주시,읍면,소매,내국인관광객,30대,남,2017-12,1262,1465,44494026,2017
